id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,availability_365
"36760742",Private Luxurious modern apartment in LA,"72604524",Sung,Koreatown,34.0534,-118.30188,Entire home/apt,"149","1","16"
"36761030",Brand new hostel in the heart of Korea town 2,"37159440",Moe,Koreatown,34.05797,-118.30657,Hotel room,"25","1","358"
"36777542",Brand new hostel in the heart of Korea town 4,"37159440",Moe,Koreatown,34.05788,-118.30686,Shared room,"74","1","362"
"36777829",PRIVATE 8bed/ Hostel Heart of Korea town,"37159440",Moe,Koreatown,34.05633,-118.30705,Hotel room,"180","1","363"
"36777879",Beautiful 2bd 2bath Oasis in the heart of LA+parki,"196572237",Igor,Koreatown,34.06907,-118.29653,Entire home/apt,"175","1","0"
"36789766",Brand New Hostel/Girl-only -Room/ Korea Town 6,"37159440",Moe,Koreatown,34.05587,-118.30779,Hotel room,"28","1","351"
"36829465",Brand New Hostel in the heart of Korea town 7,"37159440",Moe,Koreatown,34.05591,-118.30861,Shared room,"28","1","363"
"36835433",KOREAN TOWN HOSTEL 8,"37159440",Moe,Koreatown,34.05624,-118.30812,Hotel room,"28","1","72"
"36841390",Girls room New Hostel Korea town 9,"37159440",Moe,Koreatown,34.05813,-118.30685,Shared room,"25","1","345"
"36846901",Brand new hostel/ girl only room/Korea Town 10,"37159440",Moe,Koreatown,34.0559,-118.30795,Shared room,"26","1","357"
"36848969",Private studio in Koreatown,"276967819",Zolzaya,Koreatown,34.06781,-118.29645,Entire home/apt,"105","1","6"
"36850029",Comfy Koreatown Private Bed & Bath,"136951421",Lilian,Koreatown,34.05493,-118.30447,Private room,"100","1","23"
"36852059",PANORAMIC VIEWS in 5-STAR 2BD/2BA+ FREE Parking,"13871090",Lai,Koreatown,34.06094,-118.29021,Entire home/apt,"250","1","86"
"36852232",PANORAMIC VIEWS in 5-Star 2BD/2BA + FREE PARKING,"273601802",Elizaberth,Koreatown,34.06229,-118.29025,Entire home/apt,"250","2","86"
"36871127",Brand New hostel in the heart of Korea town 11,"37159440",Moe,Koreatown,34.05747,-118.30693,Shared room,"28","1","357"
"36872899",Large Private studio near 6th St. Koreatown,"276967819",Zolzaya,Koreatown,34.06524,-118.29545,Entire home/apt,"111","1","0"
"36876468",A comfortable and secure Apartment in central LA,"9830265",Timothy,Koreatown,34.06326,-118.31312,Entire home/apt,"97","30","362"
"36912572",Your Perfect sanctuary in the heart of LA,"3730200",Lynn,Koreatown,34.06389,-118.31276,Private room,"85","1","43"
"37011776",❤K-town Amazing high floor view 1b1b APT❤,"226114239",Eric,Koreatown,34.06039,-118.29033,Entire home/apt,"149","1","53"
"37083403",Private apartments in Koreatown Room 204.,"159494763",Yi,Koreatown,34.06824,-118.29966,Entire home/apt,"90","2","295"
"37083923",Private apartments in Koreantown Room 301.,"159494763",Yi,Koreatown,34.06862,-118.2993,Entire home/apt,"100","2","365"
"37085773",Private apartments in Koreatown Room 106,"159494763",Yi,Koreatown,34.06523,-118.31038,Entire home/apt,"90","2","364"
"37182815",Cozy studio in Hancock park,"11099785",Pedro,Koreatown,34.06332,-118.31381,Entire home/apt,"130","4","0"
"37190819",LGBTQAI+ Safe Space Korea Town,"279937956",Jamie,Koreatown,34.0688,-118.30082,Private room,"60","30","362"
"37229027",Self-contained LA studio,"76995142",Emilia,Koreatown,34.06645,-118.29827,Entire home/apt,"95","30","179"
"37253175",Welcome to the quietest room in LA,"95022394",Vivian,Koreatown,34.06492,-118.3102,Private room,"59","1","256"
"37403220","Community, good vibes only","281962798",Tyronne,Koreatown,34.06558,-118.29292,Entire home/apt,"150","7","82"
"37404102",Luxury Exec Loft Bright & Cozy DTLA KOREATOWN *,"281859258",Nicholas,Koreatown,34.06397,-118.29695,Entire home/apt,"211","7","177"
"37406982",Brand New Condo New Furniture Clean Bright Space,"281859258",Nicholas,Koreatown,34.06396,-118.29557,Entire home/apt,"222","1","177"
"37498920",Hyper-minimalist Ktown crash pad,"283045062",Aj,Koreatown,34.06444,-118.31059,Private room,"50","30","29"
"37532085",Private apartment like units in Koreatown Room 108,"159494763",Yi,Koreatown,34.06719,-118.29955,Entire home/apt,"75","1","252"
"37629675",Bright and Clean New Modern KOREATOWN Exec Condo,"281859258",Nicholas,Koreatown,34.06254,-118.2955,Entire home/apt,"230","1","176"
"37637599",7 TGH- 801,"218623038",Youngjin,Koreatown,34.05283,-118.31483,Private room,"50","1","357"
"37741740","Beautiful house, safe and quiet neighborhood【Twin】","271366811",Yosuke,Koreatown,34.07599,-118.30851,Shared room,"46","3","365"
"37744000",K-Town Apartment,"207011973",Touffik,Koreatown,34.06519,-118.30173,Entire home/apt,"85","1","222"
"37813610",Modern Musicians Penthouse Parking |Pool | Hottub,"286177485",George,Koreatown,34.06015,-118.28996,Entire home/apt,"240","1","364"
"37826616",COMPLETE BRIGHT EXEC LOFT BEAUTY ** LUXURY NEW APT,"281859258",Nicholas,Koreatown,34.06193,-118.29624,Entire home/apt,"160","1","255"
"37881566",2mins Walk to Metro I Clean I Spacious I Marble,"22830845",La,Koreatown,34.06031,-118.2896,Entire home/apt,"135","1","268"
"37903957",ATTRACTIVE LUXURY CABIN MID WILSHIRE CLEAN GEM,"281859258",Nicholas,Koreatown,34.06116,-118.29423,Entire home/apt,"175","2","178"
"37931924",Korea Town Happy Stay,"269054829",Jeremiah,Koreatown,34.06143,-118.29985,Entire home/apt,"300","1","365"
"37939665",Luxury Designer Penthouse Free Parking Pool HOTTUB,"286177485",George,Koreatown,34.06232,-118.29003,Entire home/apt,"200","1","365"
"37939775",Modern Artistic Loft Penthouse Pool Parking 420,"286177485",George,Koreatown,34.06196,-118.29128,Private room,"115","1","364"
"37941267",1BR + 1 BATH BEAUTIFUL PENTHOUSE! K-TOWN,"287578300",Erick,Koreatown,34.06049,-118.29022,Entire home/apt,"300","1","180"
"37965850","Koreatown 1BR, w/ Gym,Pool & Sauna, 15mins to DTLA","107434423",Blueground,Koreatown,34.07224,-118.28784,Entire home/apt,"134","30","358"
"37972746",❤KTLA Most Luxuriest High floor-DTLA Romantic VIEW,"226114239",Eric,Koreatown,34.06065,-118.29067,Entire home/apt,"159","1","291"
"37974511",Cozy Ktown Luxury HI-rise 2B2BA,"115589534",Keen,Koreatown,34.0615,-118.29007,Entire home/apt,"198","3","6"
"37992831",Great for artist looking to enjoy peace and quiet,"19862468",Veronica,Koreatown,34.05978,-118.30013,Entire home/apt,"120","2","180"
"38017425",Modern condo in the heart of Korea town,"3085142",Cecil,Koreatown,34.0539,-118.30186,Private room,"67","3","363"
"38028531",Luxurious Artistic Penthouse Free Parking,"288536459",Eddie,Koreatown,34.06014,-118.29069,Entire home/apt,"200","1","365"
"38028698",Private COMFY Studio In The Heart Of K-Town/DTLA,"66116183",Taylor,Koreatown,34.05498,-118.30184,Entire home/apt,"86","1","47"
"38030385",Natural Vibe Penthouse,"286177485",George,Koreatown,34.06084,-118.28986,Entire home/apt,"200","1","365"
"38045472",Modern Musicians Penthouse FreeParking Pool Hottub,"288536459",Eddie,Koreatown,34.061,-118.29132,Entire home/apt,"240","1","365"
"38059993",Quaint K-Town Oasis,"92199232",Jazmyne,Koreatown,34.0697,-118.30158,Entire home/apt,"90","2","12"
"38077839","Beautiful 2BR/1BTHR Apartment Central LA, Parking","168116",Kamilla,Koreatown,34.07235,-118.29579,Entire home/apt,"240","3","180"
"38079539",New Build Studio in K town,"97553908",Sunah,Koreatown,34.0684,-118.30467,Entire home/apt,"70","1","159"
"38133407",K-Town hostel 2,"37159440",Moe,Koreatown,34.05731,-118.30783,Shared room,"28","30","318"
"38194373",PANORAMIC VIEWS IN 5-STAR King Privat RM/BA w/Pool,"13871090",Lai,Koreatown,34.06036,-118.28991,Private room,"125","3","88"
"38211250",PANORAMIC VIEWS IN 5-STAR Master Ensuite w/Pool,"13871090",Lai,Koreatown,34.06226,-118.29128,Private room,"99","2","85"
"38299956",3 bedrooms in townhouse w soundproofed music room,"4390912",Sung,Koreatown,34.05956,-118.31861,Entire home/apt,"300","30","179"
"38305303",**ULTRA FINE**Urban Escape-Los Angeles Korea Town,"44223189",Jenny And Rob,Koreatown,34.05772,-118.29011,Entire home/apt,"110","1","348"
"38363492",Get a great night rest if your passing by the city,"223584528",Emilio,Koreatown,34.07301,-118.29298,Private room,"70","1","29"
"38373298",Cute One Bedroom Apartment in the Heart of LA!,"233440166",Hayleigh,Koreatown,34.06664,-118.29786,Private room,"110","1","15"
"38387297",Private Modern Guest House in Central LA.,"59259893",Assi,Koreatown,34.07551,-118.31256,Entire home/apt,"150","1","161"
"38441251",Wilton Place,"143796871",Raven,Koreatown,34.06797,-118.31319,Private room,"50","2","9"
"38519743",One bedroom located in the heart of Korea town,"148827405",Sarah,Koreatown,34.07643,-118.28909,Private room,"45","1","159"
"38544866",YOUR KING ROOM IN LOS ANGELES |NEAR DTLA AND METRO,"270899367",Ronaldo,Koreatown,34.06158,-118.30911,Private room,"75","1","40"
"38545272",Large Private Studio Koreatown walk to METRO,"294042535",Zolzaya,Koreatown,34.06664,-118.2959,Entire home/apt,"106","1","87"
"38550312",Private Clean Modern Studio Koreatown,"294042535",Zolzaya,Koreatown,34.06948,-118.29609,Entire home/apt,"75","1","87"
"38584895",High End Designer LA Condo,"294424506",Michael,Koreatown,34.06083,-118.30652,Entire home/apt,"89","120","337"
